"route","source_component","actual_behavior","redirect_target","batch","canonical_workspace","canonical_destination","disposition","capability_ids","review_status","evidence"
"/angelcare-marketplace/admin/experience/homepage/media","next/navigation","Source redirect/compatibility alias","/angelcare-marketplace/admin/media","B05","Boutique","/angelcare-marketplace/admin/media","COMPATIBILITY_REDIRECT","CAP-B05-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/homepage/media/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/experience/homepage","next/navigation","Source redirect/compatibility alias","/angelcare-marketplace/admin/homepage","B05","Boutique","/angelcare-marketplace/admin/homepage","COMPATIBILITY_REDIRECT","CAP-B05-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/homepage/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/experience/homepage/placements","next/navigation","Source redirect/compatibility alias","/angelcare-marketplace/admin/homepage/placements","B05","Boutique","/angelcare-marketplace/admin/homepage/placements","COMPATIBILITY_REDIRECT","CAP-B05-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/homepage/placements/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/experience/homepage/preview","next/navigation","Source redirect/compatibility alias","/angelcare-marketplace/admin/homepage/preview","B05","Boutique","/angelcare-marketplace/admin/homepage/preview","COMPATIBILITY_REDIRECT","CAP-B05-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/homepage/preview/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/experience/homepage/sections","next/navigation","Source redirect/compatibility alias","/angelcare-marketplace/admin/homepage/sections","B05","Boutique","/angelcare-marketplace/admin/homepage/sections","COMPATIBILITY_REDIRECT","CAP-B05-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/homepage/sections/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/experience/homepage/territories","next/navigation","Source redirect/compatibility alias","/angelcare-marketplace/admin/homepage/territories","B05","Boutique","/angelcare-marketplace/admin/homepage/territories","COMPATIBILITY_REDIRECT","CAP-B05-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/homepage/territories/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/experience/menus","auth/context|design-system/ui","Protected Admin surface rendering auth/context|design-system/ui","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/boutique","MERGED_INTO_CONTROL_ROOM","CAP-B05-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/menus/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/experience","auth/context|experience-builder/components/ExperienceCommand|experience-builder/repository","Protected Admin surface rendering auth/context|experience-builder/components/ExperienceCommand|experience-builder/repository","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/experience/pages/[pageId]/builder","MERGED_INTO_DOSSIER","CAP-B05-005","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/experience/pages/:pageId/builder","auth/context|experience-builder/components/PageBuilderClient|experience-builder/repository","Protected Admin surface rendering auth/context|experience-builder/components/PageBuilderClient|experience-builder/repository","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/experience/pages/[pageId]/builder","CANONICAL","CAP-B05-005","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/pages/[pageId]/builder/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/experience/pages/:pageId","auth/context|design-system/ui|experience-builder/repository","Protected Admin surface rendering auth/context|design-system/ui|experience-builder/repository","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/experience/pages/[pageId]/builder","MERGED_INTO_DOSSIER","CAP-B05-005","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/pages/[pageId]/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/experience/pages/new","auth/context|design-system/ui|experience-builder/components/CreatePageClient","Protected Admin surface rendering auth/context|design-system/ui|experience-builder/components/CreatePageClient","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/experience/pages","ADVANCED_TOOL","CAP-B05-004","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/pages/new/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/experience/pages","auth/context|design-system/ui|experience-builder/components/PageRegistry|experience-builder/repository","Protected Admin surface rendering auth/context|design-system/ui|experience-builder/components/PageRegistry|experience-builder/repository","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/experience/pages","CANONICAL","CAP-B05-004","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/pages/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/experience/publishing","auth/context|design-system/ui|experience-builder/components/PublishingRunway|experience-builder/repository","Protected Admin surface rendering auth/context|design-system/ui|experience-builder/components/PublishingRunway|experience-builder/repository","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/boutique","MERGED_INTO_CONTROL_ROOM","CAP-B05-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/experience/publishing/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/families","auth/context|family-experience/components/AdminFamilyCommand|family-experience/repository","Protected Admin surface rendering auth/context|family-experience/components/AdminFamilyCommand|family-experience/repository","NOT_APPLICABLE","B03","Clients","/angelcare-marketplace/admin/customers","MERGED_INTO_CONTROL_ROOM","CAP-B03-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/families/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/family-requests/:requestId","auth/context|family-experience/repository|admin-control-plane/components/FamilyRequestDossier","Protected Admin surface rendering auth/context|family-experience/repository|admin-control-plane/components/FamilyRequestDossier","NOT_APPLICABLE","B03|B11","Clients","/angelcare-marketplace/admin/customers","MERGED_INTO_CONTROL_ROOM","CAP-B03-001|CAP-B11-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/family-requests/[requestId]/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/family-requests","auth/context|family-experience/components/AdminFamilyCommand|family-experience/repository","Protected Admin surface rendering auth/context|family-experience/components/AdminFamilyCommand|family-experience/repository","NOT_APPLICABLE","B03","Clients","/angelcare-marketplace/admin/customers","MERGED_INTO_CONTROL_ROOM","CAP-B03-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/family-requests/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/feature-flags","domain/types|auth/context|components/FoundationUnavailable|features/admin/FeatureFlagsClient|design-system/ui|server/repository","Protected Admin surface rendering domain/types|auth/context|components/FoundationUnavailable|features/admin/FeatureFlagsClient|design-system/ui|server/repository","NOT_APPLICABLE","GLOBAL","Accueil / cross-domain shell","/angelcare-marketplace/admin","ADVANCED_TOOL","CAP-GLOBAL-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/feature-flags/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance-monetization/credit","financial-control-ledger/FinanceAreaPage","Protected Admin surface rendering financial-control-ledger/FinanceAreaPage","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance","MERGED_INTO_CONTROL_ROOM","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance-monetization/credit/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance-monetization/exceptions","financial-control-ledger/FinanceAreaPage","Protected Admin surface rendering financial-control-ledger/FinanceAreaPage","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance","MERGED_INTO_CONTROL_ROOM","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance-monetization/exceptions/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance-monetization/invoices","financial-control-ledger/FinanceAreaPage","Protected Admin surface rendering financial-control-ledger/FinanceAreaPage","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance","MERGED_INTO_CONTROL_ROOM","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance-monetization/invoices/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance-monetization","financial-control-ledger/FinanceAreaPage","Protected Admin surface rendering financial-control-ledger/FinanceAreaPage","NOT_APPLICABLE","B04|B10","Commandes & réservations","/angelcare-marketplace/admin/orders","MERGED_INTO_CONTROL_ROOM","CAP-B04-001|CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance-monetization/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance-monetization/payments","financial-control-ledger/FinanceAreaPage","Protected Admin surface rendering financial-control-ledger/FinanceAreaPage","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance","MERGED_INTO_CONTROL_ROOM","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance-monetization/payments/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance-monetization/receipts","financial-control-ledger/FinanceAreaPage","Protected Admin surface rendering financial-control-ledger/FinanceAreaPage","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance","MERGED_INTO_CONTROL_ROOM","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance-monetization/receipts/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance-monetization/reconciliation","financial-control-ledger/FinanceAreaPage","Protected Admin surface rendering financial-control-ledger/FinanceAreaPage","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance","MERGED_INTO_CONTROL_ROOM","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance-monetization/reconciliation/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance-monetization/refunds","financial-control-ledger/FinanceAreaPage","Protected Admin surface rendering financial-control-ledger/FinanceAreaPage","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance","MERGED_INTO_CONTROL_ROOM","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance-monetization/refunds/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance-monetization/subscriptions","financial-control-ledger/FinanceAreaPage","Protected Admin surface rendering financial-control-ledger/FinanceAreaPage","NOT_APPLICABLE","B04|B10","Commandes & réservations","/angelcare-marketplace/admin/orders","MERGED_INTO_CONTROL_ROOM","CAP-B04-001|CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance-monetization/subscriptions/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance/commissions","next/navigation","Source redirect/compatibility alias","/angelcare-marketplace/admin/finance/revenue-streams?focus=commissions","B10","Finance","/angelcare-marketplace/admin/finance/revenue-streams?focus=commissions","COMPATIBILITY_REDIRECT","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance/commissions/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance/discounts","next/navigation","Source redirect/compatibility alias","/angelcare-marketplace/admin/finance/margins?focus=discounts","B10","Finance","/angelcare-marketplace/admin/finance/margins?focus=discounts","COMPATIBILITY_REDIRECT","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance/discounts/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance/exceptions","next/navigation","Source redirect/compatibility alias","/angelcare-marketplace/admin/finance/margins?focus=exceptions","B10","Finance","/angelcare-marketplace/admin/finance/margins?focus=exceptions","COMPATIBILITY_REDIRECT","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance/exceptions/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance/invoice-readiness","auth/context|finance-authority/repository|finance-authority/components/FinanceRegisters","Protected Admin surface rendering auth/context|finance-authority/repository|finance-authority/components/FinanceRegisters","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance","MERGED_INTO_CONTROL_ROOM","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance/invoice-readiness/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance/invoices","auth/context|enterprise-closure/repository|enterprise-closure/components/InvoiceCommand","Protected Admin surface rendering auth/context|enterprise-closure/repository|enterprise-closure/components/InvoiceCommand","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance/invoices","CANONICAL","CAP-B10-004","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance/invoices/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance/margins","auth/context|finance-authority/repository|finance-authority/components/FinanceRegisters","Protected Admin surface rendering auth/context|finance-authority/repository|finance-authority/components/FinanceRegisters","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance/margins","CANONICAL","CAP-B10-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance/margins/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance","auth/context|finance-authority/repository|finance-authority/components/FinanceCommand","Protected Admin surface rendering auth/context|finance-authority/repository|finance-authority/components/FinanceCommand","NOT_APPLICABLE","B04|B10","Finance","/angelcare-marketplace/admin/finance","CANONICAL","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance/price-books","auth/context|finance-authority/repository|finance-authority/components/PriceBookAuthority","Protected Admin surface rendering auth/context|finance-authority/repository|finance-authority/components/PriceBookAuthority","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance/price-books","CANONICAL","CAP-B10-007","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance/price-books/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance/receipts","auth/context|enterprise-closure/repository|admin-control-plane/repository|enterprise-closure/components/ReceiptCommand","Protected Admin surface rendering auth/context|enterprise-closure/repository|admin-control-plane/repository|enterprise-closure/components/ReceiptCommand","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance/receipts","CANONICAL","CAP-B10-005","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance/receipts/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance/reconciliation","auth/context|finance-authority/repository|finance-authority/components/FinanceRegisters","Protected Admin surface rendering auth/context|finance-authority/repository|finance-authority/components/FinanceRegisters","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance/reconciliation","CANONICAL","CAP-B10-010","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance/reconciliation/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance/reports","next/navigation","Source redirect/compatibility alias","/angelcare-marketplace/admin/finance?focus=reports","B10","Finance","/angelcare-marketplace/admin/finance?focus=reports","COMPATIBILITY_REDIRECT","CAP-B10-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance/reports/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/finance/revenue-streams","auth/context|finance-authority/repository|finance-authority/components/FinanceRegisters","Protected Admin surface rendering auth/context|finance-authority/repository|finance-authority/components/FinanceRegisters","NOT_APPLICABLE","B10","Finance","/angelcare-marketplace/admin/finance/revenue-streams","CANONICAL","CAP-B10-009","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/finance/revenue-streams/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio/analytics","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","MERGED_INTO_STUDIO","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/analytics/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio/components","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","MERGED_INTO_STUDIO","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/components/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio/composer","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","MERGED_INTO_STUDIO","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/composer/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio/contacts","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","MERGED_INTO_STUDIO","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/contacts/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio/history","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","MERGED_INTO_STUDIO","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/history/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio/localization","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","MERGED_INTO_STUDIO","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/localization/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio/navigation","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","MERGED_INTO_STUDIO","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/navigation/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","CANONICAL","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio/profiles","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","MERGED_INTO_STUDIO","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/profiles/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio/schedules","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","MERGED_INTO_STUDIO","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/schedules/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio/settings","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","MERGED_INTO_STUDIO","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/settings/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio/targeting","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","MERGED_INTO_STUDIO","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/targeting/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/footer-studio/themes","footer-studio/admin-pages","Protected Admin surface rendering footer-studio/admin-pages","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/footer-studio","MERGED_INTO_STUDIO","CAP-B05-008","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/footer-studio/themes/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/foundation-ui","NONE","Source redirect/compatibility alias","/angelcare-marketplace/admin/product-excellence","B11","Trust & qualité","/angelcare-marketplace/admin/product-excellence","COMPATIBILITY_REDIRECT","CAP-B11-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/foundation-ui/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/frontend-experiences/homepage","next/navigation","Source redirect/compatibility alias","/angelcare-marketplace/admin/homepage","B05","Boutique","/angelcare-marketplace/admin/homepage","COMPATIBILITY_REDIRECT","CAP-B05-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/frontend-experiences/homepage/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/frontend-experiences/marketplace","auth/context|total-commerce-control/repository|total-commerce-control/surface-registry|total-commerce-control/components/SurfaceExperienceStudio","Protected Admin surface rendering auth/context|total-commerce-control/repository|total-commerce-control/surface-registry|total-commerce-control/components/SurfaceExperienceStudio","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/boutique","MERGED_INTO_CONTROL_ROOM","CAP-B05-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/frontend-experiences/marketplace/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/frontend-experiences","auth/context|total-commerce-control/repository|total-commerce-control/components/FrontendControlCommand","Protected Admin surface rendering auth/context|total-commerce-control/repository|total-commerce-control/components/FrontendControlCommand","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/frontend-experiences/surfaces","MERGED_INTO_STUDIO","CAP-B05-009","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/frontend-experiences/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/frontend-experiences/preview","auth/context|total-commerce-control/repository|total-commerce-control/components/SurfaceRegistryStudio","Protected Admin surface rendering auth/context|total-commerce-control/repository|total-commerce-control/components/SurfaceRegistryStudio","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/boutique","MERGED_INTO_CONTROL_ROOM","CAP-B05-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/frontend-experiences/preview/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/frontend-experiences/surfaces/:surfaceKey","auth/context|total-commerce-control/repository|total-commerce-control/surface-registry|total-commerce-control/components/SurfaceExperienceStudio|commerce-studio/repository","Source redirect/compatibility alias",");if(definition.studio===|);if(definition.studio===|);if(definition.studio===|/angelcare-marketplace/admin/catalog/categories","B05","Boutique",");if(definition.studio===|);if(definition.studio===|);if(definition.studio===|/angelcare-marketplace/admin/catalog/categories","COMPATIBILITY_REDIRECT","CAP-B05-009","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/frontend-experiences/surfaces/[surfaceKey]/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/frontend-experiences/surfaces","auth/context|total-commerce-control/repository|total-commerce-control/components/SurfaceRegistryStudio","Protected Admin surface rendering auth/context|total-commerce-control/repository|total-commerce-control/components/SurfaceRegistryStudio","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/frontend-experiences/surfaces","CANONICAL","CAP-B05-009","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/frontend-experiences/surfaces/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/frontend-experiences/verticals/:surfaceKey","auth/context|total-commerce-control/repository|total-commerce-control/surface-registry|total-commerce-control/components/SurfaceExperienceStudio","Protected Admin surface rendering auth/context|total-commerce-control/repository|total-commerce-control/surface-registry|total-commerce-control/components/SurfaceExperienceStudio","NOT_APPLICABLE","B05","Boutique","/angelcare-marketplace/admin/boutique","MERGED_INTO_CONTROL_ROOM","CAP-B05-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/frontend-experiences/verticals/[surfaceKey]/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/growth-experience/acquisition","growth-experience-command/GrowthExperienceAreaPage","Protected Admin surface rendering growth-experience-command/GrowthExperienceAreaPage","NOT_APPLICABLE","B06","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","MERGED_INTO_CONTROL_ROOM","CAP-B06-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/growth-experience/acquisition/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/growth-experience/audiences","growth-experience-command/GrowthExperienceAreaPage","Protected Admin surface rendering growth-experience-command/GrowthExperienceAreaPage","NOT_APPLICABLE","B06","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","MERGED_INTO_CONTROL_ROOM","CAP-B06-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/growth-experience/audiences/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/growth-experience/campaigns","growth-experience-command/GrowthExperienceAreaPage","Protected Admin surface rendering growth-experience-command/GrowthExperienceAreaPage","NOT_APPLICABLE","B06","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","MERGED_INTO_CONTROL_ROOM","CAP-B06-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/growth-experience/campaigns/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/growth-experience/conversion","growth-experience-command/GrowthExperienceAreaPage","Protected Admin surface rendering growth-experience-command/GrowthExperienceAreaPage","NOT_APPLICABLE","B06","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","MERGED_INTO_CONTROL_ROOM","CAP-B06-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/growth-experience/conversion/page.tsx; actual component imports and approved canonical screen authority reviewed."
"/angelcare-marketplace/admin/growth-experience/discovery","growth-experience-command/GrowthExperienceAreaPage","Protected Admin surface rendering growth-experience-command/GrowthExperienceAreaPage","NOT_APPLICABLE","B06","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","MERGED_INTO_CONTROL_ROOM","CAP-B06-001","SOURCE_REVIEWED","app/angelcare-marketplace/(protected)/admin/growth-experience/discovery/page.tsx; actual component imports and approved canonical screen authority reviewed."
