"capability_id","workspace","canonical_route","object_type","action","backend_authority","permission","interaction_surface","current_frontend_exposure","required_final_exposure","source_review_status","implementation_status","verification_status","evidence"
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/enterprise/orders/:orderId/lines","POST handleEnterpriseOrderLines","/api/angelcare-marketplace/admin/enterprise/orders/:orderId/lines","marketplace.admin.access|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.missions.create|marketplace.family.admin.manage","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/enterprise/orders/[orderId]/lines/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/families/:familyId/guardians/:guardianId","PATCH handleFamilyGuardian","/api/angelcare-marketplace/admin/families/:familyId/guardians/:guardianId","marketplace.admin.access|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.missions.create|marketplace.family.admin.manage","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/families/[familyId]/guardians/[guardianId]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/families/:familyId/guardians","POST handleFamilyGuardians","/api/angelcare-marketplace/admin/families/:familyId/guardians","marketplace.admin.access|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.missions.create|marketplace.family.admin.manage","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/families/[familyId]/guardians/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B03-001","Clients","/angelcare-marketplace/admin/customers","/api/angelcare-marketplace/admin/family-requests/:requestId/qualify","POST handleQualifyRequest","/api/angelcare-marketplace/admin/family-requests/:requestId/qualify","marketplace.family.dashboard|marketplace.family.profile.view|marketplace.family.profile.manage|marketplace.family.children.view|marketplace.family.children.manage|marketplace.family.diagnostics.view|marketplace.family.diagnostics.create|marketplace.family.requests.view|marketplace.family.requests.create|marketplace.family.missions.view|marketplace.family.support.view|marketplace.family.support.create|marketplace.family.admin.view|marketplace.family.requests.manage|marketplace.family.requests.qualify","large Customer 360 inspector","CustomerRegistryWorkspace","large Customer 360 inspector","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/family-requests/[requestId]/qualify/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/footer-studio/contacts","POST handleFooterContacts","/api/angelcare-marketplace/admin/footer-studio/contacts","marketplace.commerce.view|marketplace.publication.manage|marketplace.analytics.view","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/footer-studio/contacts/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/footer-studio/profiles","POST handleFooterProfiles","/api/angelcare-marketplace/admin/footer-studio/profiles","marketplace.commerce.view|marketplace.publication.manage|marketplace.analytics.view","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/footer-studio/profiles/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/footer-studio/schedules","POST handleFooterSchedules","/api/angelcare-marketplace/admin/footer-studio/schedules","marketplace.commerce.view|marketplace.publication.manage|marketplace.analytics.view","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/footer-studio/schedules/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/footer-studio/schedules/run","POST handleFooterSchedulesRun","/api/angelcare-marketplace/admin/footer-studio/schedules/run","marketplace.commerce.view|marketplace.publication.manage|marketplace.analytics.view","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/footer-studio/schedules/run/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/footer-studio/targeting","POST handleFooterTargeting","/api/angelcare-marketplace/admin/footer-studio/targeting","marketplace.commerce.view|marketplace.publication.manage|marketplace.analytics.view","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/footer-studio/targeting/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/footer-studio/themes","POST handleFooterThemes","/api/angelcare-marketplace/admin/footer-studio/themes","marketplace.commerce.view|marketplace.publication.manage|marketplace.analytics.view","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/footer-studio/themes/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/frontend-surfaces/:surfaceKey/publish","POST handlePublishFrontendSurface","/api/angelcare-marketplace/admin/frontend-surfaces/:surfaceKey/publish","marketplace.commerce.view|marketplace.publication.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.public.inquiries.manage","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/frontend-surfaces/[surfaceKey]/publish/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/frontend-surfaces/:surfaceKey","PATCH handleFrontendSurface","/api/angelcare-marketplace/admin/frontend-surfaces/:surfaceKey","marketplace.commerce.view|marketplace.publication.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.public.inquiries.manage","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/frontend-surfaces/[surfaceKey]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/frontend-surfaces/:surfaceKey/sections","PUT handleFrontendSurfaceSections","/api/angelcare-marketplace/admin/frontend-surfaces/:surfaceKey/sections","marketplace.commerce.view|marketplace.publication.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.public.inquiries.manage","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/frontend-surfaces/[surfaceKey]/sections/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/frontend-surfaces","POST handleFrontendSurfaces","/api/angelcare-marketplace/admin/frontend-surfaces","marketplace.commerce.view|marketplace.publication.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.public.inquiries.manage","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/frontend-surfaces/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/homepage/campaigns","POST handleCommerceResource","/api/angelcare-marketplace/admin/homepage/campaigns","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/homepage/campaigns/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B02-001","Catégories & collections","/angelcare-marketplace/admin/catalog/categories","/api/angelcare-marketplace/admin/homepage/collections","POST handleCommerceResource","/api/angelcare-marketplace/admin/homepage/collections","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","create workspace and contextual category navigation","CategoryStudio","create workspace and contextual category navigation","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/homepage/collections/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/homepage/collections","POST handleCommerceResource","/api/angelcare-marketplace/admin/homepage/collections","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/homepage/collections/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/homepage/placements","POST handleCommerceResource","/api/angelcare-marketplace/admin/homepage/placements","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/homepage/placements/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/homepage/publish","POST handleCommerceAction","/api/angelcare-marketplace/admin/homepage/publish","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/homepage/publish/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/homepage/releases","POST handleHomepageReleases","/api/angelcare-marketplace/admin/homepage/releases","marketplace.homepage.view|marketplace.homepage.manage","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/homepage/releases/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/homepage/reorder","POST handleCommerceAction","/api/angelcare-marketplace/admin/homepage/reorder","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/homepage/reorder/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/homepage/sections/:sectionId","PATCH handleCommerceResource","/api/angelcare-marketplace/admin/homepage/sections/:sectionId","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/homepage/sections/[sectionId]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/homepage/sections/:sectionId","DELETE handleCommerceResource","/api/angelcare-marketplace/admin/homepage/sections/:sectionId","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/homepage/sections/[sectionId]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/homepage/sections","POST handleCommerceResource","/api/angelcare-marketplace/admin/homepage/sections","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","CONTEXTUAL_PRIORITY_RAIL","FrontendControlCommand","CONTEXTUAL_PRIORITY_RAIL","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/homepage/sections/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/invoices/:invoiceId","PATCH handleInvoice","/api/angelcare-marketplace/admin/invoices/:invoiceId","marketplace.admin.access|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.missions.create|marketplace.family.admin.manage","Global command, search and governed-action foundations","AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider","Global command, search and governed-action foundations","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/invoices/[invoiceId]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B10-001","Finance","/angelcare-marketplace/admin/finance","/api/angelcare-marketplace/admin/invoices","POST handleInvoices","/api/angelcare-marketplace/admin/invoices","marketplace.admin.access|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.missions.create|marketplace.family.admin.manage","Payment invoice Wallet subscription reconciliation and exception inspectors","FinanceControlLedger","Payment invoice Wallet subscription reconciliation and exception inspectors","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/invoices/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/audiences","POST handleLiveGovernance","/api/angelcare-marketplace/admin/live-experience/audiences","marketplace.live_experience.view","Contextual command cards and source queues","GrowthExperienceCommand","Contextual command cards and source queues","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/live-experience/audiences/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/audiences","PATCH handleLiveGovernance","/api/angelcare-marketplace/admin/live-experience/audiences","marketplace.live_experience.view","Contextual command cards and source queues","GrowthExperienceCommand","Contextual command cards and source queues","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/live-experience/audiences/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/broadcasts","POST handleLiveCampaigns","/api/angelcare-marketplace/admin/live-experience/broadcasts","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","Contextual command cards and source queues","GrowthExperienceCommand","Contextual command cards and source queues","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/live-experience/broadcasts/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/campaigns/:campaignId/actions/:action","POST handleLiveCampaignAction","/api/angelcare-marketplace/admin/live-experience/campaigns/:campaignId/actions/:action","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","Contextual command cards and source queues","GrowthExperienceCommand","Contextual command cards and source queues","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/live-experience/campaigns/[campaignId]/actions/[action]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/campaigns/:campaignId","PATCH handleLiveCampaign","/api/angelcare-marketplace/admin/live-experience/campaigns/:campaignId","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","Contextual command cards and source queues","GrowthExperienceCommand","Contextual command cards and source queues","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/live-experience/campaigns/[campaignId]/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/campaigns","POST handleLiveCampaigns","/api/angelcare-marketplace/admin/live-experience/campaigns","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","Contextual command cards and source queues","GrowthExperienceCommand","Contextual command cards and source queues","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/live-experience/campaigns/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/experiments","POST handleLiveGovernance","/api/angelcare-marketplace/admin/live-experience/experiments","marketplace.live_experience.view","Contextual command cards and source queues","GrowthExperienceCommand","Contextual command cards and source queues","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/live-experience/experiments/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/experiments","PATCH handleLiveGovernance","/api/angelcare-marketplace/admin/live-experience/experiments","marketplace.live_experience.view","Contextual command cards and source queues","GrowthExperienceCommand","Contextual command cards and source queues","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/live-experience/experiments/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/placements","POST handleLiveGovernance","/api/angelcare-marketplace/admin/live-experience/placements","marketplace.live_experience.view","Contextual command cards and source queues","GrowthExperienceCommand","Contextual command cards and source queues","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/live-experience/placements/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/placements","PATCH handleLiveGovernance","/api/angelcare-marketplace/admin/live-experience/placements","marketplace.live_experience.view","Contextual command cards and source queues","GrowthExperienceCommand","Contextual command cards and source queues","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/live-experience/placements/route.ts; mutation method, imported handler and canonical exposure reconciled."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/popups","POST handleLiveCampaigns","/api/angelcare-marketplace/admin/live-experience/popups","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","Contextual command cards and source queues","GrowthExperienceCommand","Contextual command cards and source queues","SOURCE_REVIEWED","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","app/api/angelcare-marketplace/admin/live-experience/popups/route.ts; mutation method, imported handler and canonical exposure reconciled."
